"sku_code","timestamp","inventory"
"7570596401657","2021-07-14 02:34:49",39
"6521568182099","2021-07-03 03:09:10",81
"1632945116868","2021-07-13 22:22:28",79
"5866296194312","2021-07-07 18:43:15",96
"2937842701032","2021-07-08 13:18:43",33
"3443757584411","2021-07-15 18:15:46",43
"5533803396858","2021-07-16 06:55:35",96
"2270267288574","2021-07-06 22:09:30",0
"6467997024626","2021-07-14 09:50:01",2
"1708053100331","2021-07-07 22:54:44",74
"7518689268602","2021-07-23 07:27:47",89
"1939284567970","2021-07-13 02:53:37",96
"3689980940246","2021-07-24 20:54:11",22
"0605664187755","2021-07-02 10:15:44",0
"1065133387267","2021-07-08 09:12:00",11
"1839335290423","2021-07-27 18:28:34",84
"3179128685783","2021-07-11 12:38:23",18
"3292712966669","2021-07-24 14:34:50",45
"4857086209591","2021-07-05 04:47:06",49
"4016400524271","2021-07-13 00:13:26",78
"7996846081064","2021-07-02 17:34:29",41
"9154522675282","2021-07-20 05:22:59",5
"8772175354081","2021-07-25 08:14:33",19
"0695814671791","2021-06-30 00:30:07",0
"9822587139710","2021-07-22 17:55:02",28
"8650948014137","2021-07-10 15:38:48",28
"9663618637153","2021-07-09 05:24:44",18
"9385977790149","2021-07-13 03:34:49",31
"1159408215451","2021-07-28 11:04:47",61
"6291603248416","2021-07-18 20:44:56",71
"6246719788974","2021-07-26 07:39:33",24
"0810818661795","2021-07-07 18:33:52",66
"2897526772232","2021-07-18 03:22:43",0
"2438070176567","2021-07-26 16:14:50",49
"3059126620156","2021-07-16 09:50:45",33
"7050249724390","2021-07-16 17:08:19",46
"9114152085073","2021-07-14 06:47:55",69
"5866296194312","2021-07-02 11:33:00",88
"6717731806323","2021-07-14 08:33:19",89
"0277697499565","2021-07-24 20:55:39",0
"2730147195977","2021-07-26 20:19:36",16
"4268414593327","2021-07-23 09:01:04",90
"7374605233020","2021-07-24 17:31:51",40
"1256746807154","2021-07-28 01:36:32",0
"5931952569046","2021-07-09 19:13:33",0
"0153368844431","2021-07-15 15:38:24",91
"1721314519512","2021-07-09 14:43:41",59
"6253135525106","2021-07-26 14:51:06",6
"4562557701718","2021-07-19 23:56:52",63
"9032020417927","2021-07-19 21:58:58",8
"7997995527175","2021-06-29 19:33:26",71
"7258874495627","2021-07-25 21:04:08",83
"2806346157174","2021-07-15 14:46:42",61
"2280920242867","2021-07-01 20:05:48",87
"4122031030378","2021-07-01 22:00:09",0
"4793036149879","2021-07-12 03:27:35",72
"6926179640530","2021-06-30 01:55:15",0
"9389119083342","2021-07-27 18:12:26",62
"1142625827392","2021-07-05 05:09:47",50
"2801387592717","2021-07-20 16:32:23",0
"6185374741125","2021-07-13 18:45:50",68
"5431074279903","2021-07-14 18:53:25",29
"4852008943461","2021-07-23 09:36:06",0
"7546027341519","2021-07-18 12:08:46",18
"2669121535396","2021-07-27 05:32:50",0
"3219416800617","2021-07-14 00:09:43",0
"3201017026954","2021-06-29 01:41:06",0
"4196931572795","2021-07-28 08:01:13",6
"4066658004391","2021-07-27 06:13:03",15
"3128196482534","2021-07-28 12:58:44",8
"1256746807154","2021-07-18 19:48:00",93
"0153368844431","2021-07-08 04:32:20",31
"8986143410369","2021-07-07 10:44:18",23
"2447209993470","2021-07-22 18:28:44",93
"7683420165424","2021-07-14 20:21:17",11
"4549904530177","2021-07-18 07:58:02",73
"9407929049041","2021-07-18 12:38:59",48
"4237676945915","2021-07-05 11:09:59",43
"1032664214768","2021-07-03 09:28:48",39
"5153814474439","2021-07-07 08:29:24",90
"0229413186990","2021-07-10 23:24:32",0
"4415833117034","2021-07-22 23:57:46",11
"3765991624730","2021-07-11 09:18:08",51
"7658617932714","2021-07-09 17:50:46",44
"0192927524377","2021-07-15 05:35:38",57
"7359893347215","2021-07-24 04:08:27",32
"4101372151072","2021-07-28 04:01:05",7
"1498643009815","2021-07-01 14:42:06",87
"6629912347856","2021-07-03 09:02:44",21
"4417154544438","2021-07-24 10:15:43",1
"5527636556473","2021-07-14 14:36:37",0
"8030468750638","2021-07-17 10:03:42",39
"1024994717460","2021-07-26 07:39:03",72
"7468862392405","2021-07-02 02:38:08",22
"8488725639422","2021-07-22 22:14:16",23
"6521568182099","2021-07-09 08:12:55",0
"4964985601255","2021-07-15 12:02:03",0
"0903802146290","2021-07-03 10:45:52",87
"9222196937927","2021-07-27 20:30:49",47
"9177850792520","2021-07-07 07:55:40",56
"1706171366578","2021-07-23 08:52:19",19
"8669125177855","2021-06-30 05:08:31",79
"2751648072796","2021-07-24 20:07:44",15
"8183253817938","2021-07-12 21:19:58",13
"9078447364710","2021-07-07 11:59:31",75
"7321046963252","2021-07-06 20:48:33",12
"5533077046114","2021-07-08 02:50:19",77
"1025743263030","2021-07-28 12:12:41",43
"8507451066347","2021-07-25 08:14:05",49
"9663955172089","2021-07-04 09:23:08",85
"9416516231981","2021-07-01 22:03:43",43
"5024120957902","2021-07-16 11:51:18",18
"1946723248765","2021-07-22 13:34:39",0
"3765991624730","2021-07-07 21:13:24",51
"4728633302129","2021-07-16 03:15:57",7
"9946804436991","2021-07-27 10:30:41",12
"7050249724390","2021-07-03 03:45:35",84
"3160875243777","2021-07-24 08:11:02",72
"7066149828243","2021-07-24 13:31:47",66
"0164597794527","2021-07-25 06:22:17",82
"8876767721906","2021-07-12 10:59:58",41
"3421607337547","2021-07-20 11:38:16",97
"4051531952050","2021-07-12 23:06:48",0
"9201166918364","2021-07-19 10:29:21",0
"3059126620156","2021-07-18 08:45:46",55
"8058911352901","2021-07-02 17:46:53",0
"6521707303378","2021-07-22 13:13:29",3
"2806346157174","2021-07-03 19:19:52",0
"5977034824771","2021-07-14 08:22:58",0
"0219620710026","2021-07-25 23:41:54",0
"3645875066330","2021-07-22 05:48:50",78
"2494514754104","2021-07-13 14:11:16",63
"9070562608564","2021-07-01 10:00:20",67
"0900633533107","2021-07-07 20:55:09",11
"7653269097385","2021-07-27 06:14:36",95
"5544518952024","2021-07-25 02:11:02",0
"0848729758594","2021-07-07 03:46:08",82
"1830469901391","2021-07-01 01:39:51",0
"5802566212867","2021-07-24 16:17:12",3
"5018961642363","2021-07-13 10:44:56",49
"1456532863269","2021-07-15 19:37:40",68
"6096262658268","2021-07-19 19:12:35",0
"7918055269651","2021-07-23 10:05:27",67
"0229413186990","2021-07-23 10:31:22",47
"8172461919657","2021-07-09 03:41:38",0
"8215064890906","2021-07-03 12:43:40",58
"2571509976830","2021-07-09 11:56:08",0
"4396273652715","2021-07-14 06:58:48",0
"0913341232811","2021-07-02 06:48:00",91
"1878519108833","2021-07-22 18:49:43",26
"5439878015734","2021-07-28 12:00:28",1
"7726257016580","2021-07-17 06:15:28",0
"9611253554496","2021-07-08 17:50:00",0
"8499121655855","2021-07-04 09:19:36",37
"0425488214235","2021-07-10 09:51:46",84
"6224999827958","2021-07-07 08:04:43",49
"9321334803961","2021-07-16 18:57:03",0
"3046184992615","2021-07-18 06:06:26",5
"7881788479515","2021-07-05 14:50:53",76
"2320024968543","2021-07-11 06:35:56",54
"5931952569046","2021-07-13 18:39:49",26
"0543645970104","2021-07-18 14:32:52",88
"0305486874030","2021-07-18 22:20:07",52
"4472649082772","2021-07-12 05:47:09",24
"0333736346693","2021-07-11 01:03:12",76
"7412094818134","2021-07-17 22:32:44",5
"0983930103105","2021-07-04 23:57:25",84
"2805129276637","2021-07-02 03:57:29",0
"0064256908770","2021-07-04 07:03:15",14
"9659027716701","2021-07-22 10:58:40",8
"8193466766503","2021-07-24 19:22:17",41
"6319314919057","2021-07-11 04:38:04",87
"6317970623974","2021-07-12 13:36:55",68
"4066504427176","2021-07-12 13:29:47",0
"2269312163768","2021-07-26 10:00:56",33
"4066658004391","2021-07-04 12:54:11",50
"5977034824771","2021-07-02 22:34:29",71
"7581814124784","2021-07-08 11:43:35",16
"1069872050611","2021-06-30 11:22:45",60
"7295963904097","2021-07-04 01:11:10",14
"2288985725455","2021-06-30 14:06:03",0
"6776228277282","2021-07-17 13:55:06",0
"0883561595143","2021-07-07 16:43:27",10
"9958669346544","2021-07-10 11:27:09",55
"5977034824771","2021-07-16 17:55:24",0
"2437540254729","2021-07-20 00:13:29",94
"6776228277282","2021-07-20 04:47:11",76
"0305486874030","2021-07-23 04:33:01",98
"2592222064475","2021-07-08 22:57:42",92
"1390604805897","2021-06-30 20:46:22",72
"8017046226563","2021-07-06 03:42:43",43
"6873395004793","2021-07-07 06:17:51",0
"8986143410369","2021-07-15 17:42:27",59
"7346706562729","2021-07-01 11:32:05",50
"6766708061296","2021-07-06 04:09:46",0
"0882351305238","2021-07-12 21:46:10",64
"1065133387267","2021-07-09 16:12:35",23
"2704774349027","2021-07-15 01:07:48",84
"9774063356930","2021-06-29 23:16:45",56
"8860868034768","2021-07-10 16:08:28",77
"9946804436991","2021-07-12 17:06:37",71
"2067974034477","2021-07-05 16:49:18",70
"4964985601255","2021-07-01 11:52:01",14
"8650948014137","2021-07-18 15:23:15",66
"7170999173818","2021-06-29 14:08:09",79
"7703843098830","2021-07-14 08:32:53",0
"9539264422095","2021-07-16 17:18:22",4
"0659657569240","2021-07-03 18:43:06",87
"5651181022036","2021-06-29 00:40:02",48
"8565431027863","2021-07-26 01:23:52",7
"2897526772232","2021-07-26 06:20:29",15
"2326487049478","2021-06-30 10:47:48",72
"4101372151072","2021-07-02 07:55:08",2
"3905504481775","2021-07-26 11:37:39",0
"7262849877691","2021-07-17 11:34:39",36
"1508124739503","2021-07-17 12:24:27",57
"3629489786105","2021-07-22 13:20:16",78
"5034281139048","2021-07-15 11:54:57",81
"0643611037128","2021-07-22 00:01:02",0
"8404499727875","2021-07-06 04:12:35",58
"0891649837351","2021-07-16 05:22:45",28
"6222927065373","2021-07-12 16:00:41",81
"3075626368978","2021-07-17 14:22:13",32
"8451154479624","2021-07-16 14:38:00",94
"8931992550278","2021-07-19 16:48:03",38
"4964985601255","2021-06-30 19:22:17",0
"0754527985240","2021-07-21 01:39:03",52
"0167318826170","2021-07-09 18:14:55",51
"6120750110249","2021-07-15 20:59:52",0
"8202970213554","2021-07-08 20:14:47",51
"3567782659606","2021-07-19 00:28:37",0
"3428364408923","2021-07-21 02:24:27",93
"7189490580773","2021-07-20 06:57:50",49
"5182037788924","2021-07-16 09:22:11",43
"2620450533156","2021-07-18 02:31:25",17
"3518638782948","2021-07-08 17:41:59",31
"7287431527426","2021-07-08 00:16:54",72
"4609539621852","2021-07-16 09:12:01",59
"1426265511041","2021-07-18 13:23:17",0
"0541199867987","2021-07-16 22:29:03",0
"3536937854777","2021-07-13 15:21:16",0
"2141888059297","2021-07-09 02:33:10",50
"6333738987751","2021-07-21 13:39:06",0
"5099770088603","2021-07-04 00:22:40",0
"7255877749696","2021-07-25 02:13:57",83
"7438421503177","2021-07-13 07:41:23",99
"4550229612011","2021-07-18 17:56:36",6
"1830469901391","2021-07-09 06:49:20",43
"4550229612011","2021-07-06 08:22:57",84
"1961064628793","2021-07-23 20:43:24",0
"0051844989266","2021-07-19 16:51:21",23
"2830965207446","2021-06-29 21:33:41",0
"8588770435816","2021-07-08 18:19:36",49
"4301071396600","2021-07-07 02:34:58",0
"5562606029083","2021-07-12 00:13:56",95
"5670860414542","2021-07-06 07:22:35",82
"9822587139710","2021-07-26 15:47:43",0
"2735857306521","2021-07-08 08:15:23",19
"5439376904264","2021-07-14 02:31:47",59
"1712748467739","2021-07-05 01:53:56",97
"1416335658806","2021-07-14 02:12:29",0
"3868700794202","2021-07-28 08:54:36",97
"3420696942151","2021-07-24 11:58:16",94
"4341651827551","2021-07-03 10:52:47",8
"5352181883558","2021-06-29 18:48:04",0
"2775841616922","2021-06-29 03:53:28",0
"9341722329712","2021-07-01 07:15:09",0
"9532787747010","2021-07-14 20:01:36",11
"4888143111502","2021-07-16 01:22:21",25
"6084958803955","2021-07-09 01:58:05",39
"3962712863915","2021-07-16 08:38:49",79
"3905504481775","2021-07-27 01:33:29",0
"6938983314651","2021-07-20 10:08:16",0
"9960653074500","2021-07-21 19:18:29",43
"2891416128468","2021-07-12 19:21:51",38
"5018961642363","2021-07-26 00:26:16",20
"6093106684339","2021-07-06 15:59:57",0
"6914307536664","2021-07-18 21:31:04",15
"3292712966669","2021-07-18 15:06:11",0
"3945228851584","2021-07-06 10:12:05",71
"1994883755036","2021-07-21 12:52:38",89
"2003424420438","2021-07-10 20:21:05",0
"2730147195977","2021-07-04 05:51:57",0
"1637562890023","2021-07-05 20:38:48",0
"8669432029397","2021-07-20 08:08:31",12
"0843256216890","2021-07-05 07:46:31",48
"3554864015573","2021-07-17 03:47:21",0
"1450899358895","2021-07-21 21:23:48",21
"1632945116868","2021-07-27 04:44:06",88
"2661287585758","2021-07-20 03:31:10",74
"8793741608988","2021-07-07 13:38:34",57
"1249985698478","2021-07-22 14:44:29",85
"8404499727875","2021-07-15 10:22:51",43
"9524364027011","2021-07-16 16:50:07",0
"0857327881474","2021-07-02 02:03:14",22
"8172461919657","2021-07-13 07:26:18",86
"2973748969084","2021-07-05 23:57:18",14
"2114577584745","2021-07-14 07:25:56",37
"6686334141110","2021-07-15 23:03:38",77
"5366498782084","2021-06-29 12:22:51",0
"5625881537145","2021-07-27 09:34:02",53
"6846022356978","2021-07-16 11:17:55",32
"0623445655743","2021-07-23 15:58:20",35
"6134074517134","2021-06-29 21:06:21",62
"7281793230239","2021-07-06 20:13:22",6
"3472282005573","2021-07-13 15:02:54",33
"6328708317270","2021-07-19 18:12:51",43
"2341436371899","2021-07-11 23:40:08",0
"3711895473820","2021-07-20 23:30:07",84
"2149551127472","2021-07-14 21:40:11",70
"5190669849029","2021-07-05 02:00:34",79
"9822749545083","2021-07-26 14:08:42",2
"0376371539884","2021-07-17 05:18:19",25
"5849825449480","2021-07-17 04:32:35",49
"1537795995949","2021-07-11 20:41:40",89
"0737416724342","2021-07-15 00:50:03",0
"6392086780858","2021-07-16 13:08:14",65
"4470229604437","2021-07-18 12:12:28",90
"3611155426224","2021-07-05 03:58:43",44
"9974192676491","2021-07-25 13:21:49",24
"4996165926612","2021-07-12 09:55:37",34
"7294667116843","2021-07-20 13:55:58",85
"6120750110249","2021-07-14 05:00:12",65
"1082555989534","2021-06-29 20:35:49",16
"4630316179907","2021-07-10 12:51:41",9
"8436241862367","2021-07-16 20:49:13",0
"3768151185676","2021-07-01 21:28:27",19
"8903091436395","2021-07-10 05:51:09",99
"6110022557940","2021-07-02 09:39:07",1
"7826398214651","2021-07-15 07:14:32",79
"1001676184727","2021-07-06 07:49:42",74
"0347786603248","2021-07-14 19:19:06",85
"3572324665137","2021-07-28 11:28:53",15
"7013290227845","2021-07-05 11:24:21",25
"0257252045659","2021-07-07 18:00:06",11
"4505415667658","2021-06-28 22:15:59",55
"9308705932529","2021-07-08 22:42:51",0
"2722992750371","2021-07-01 04:02:38",91
"3128196482534","2021-07-17 12:33:49",41
"2661287585758","2021-07-08 02:13:53",60
"5439376904264","2021-07-22 18:51:29",77
"1009968814352","2021-07-21 12:27:40",0
"4350313650246","2021-07-12 17:24:34",93
"3868700794202","2021-07-01 17:10:18",56
"4051531952050","2021-07-23 09:10:12",0
"5002921851568","2021-07-02 14:29:00",22
"2253584143849","2021-07-11 12:30:48",0
"7311219656524","2021-07-05 17:26:19",69
"0843256216890","2021-07-07 22:23:41",0
"3868700794202","2021-07-04 18:16:25",89
"1116152809886","2021-07-07 21:03:30",23
"0644212146141","2021-07-09 19:05:57",20
"5265461033997","2021-07-27 11:52:49",37
"7790827231840","2021-07-18 18:08:04",64
"6205634111595","2021-07-09 08:04:50",54
"9529978772937","2021-07-15 11:27:53",94
"2805129276637","2021-07-24 11:55:40",0
"2914504617351","2021-07-10 23:00:21",36
"5002921851568","2021-07-01 21:07:04",7
"0603850506410","2021-07-22 17:15:12",44
"9385977790149","2021-07-19 14:53:17",10
"9386774964993","2021-06-29 07:46:16",0
"5622086353655","2021-07-03 00:35:19",0
"1124421175365","2021-07-14 04:45:07",75
"4212309407770","2021-07-28 03:15:28",86
"3945228851584","2021-07-26 08:57:31",0
"9979545381794","2021-07-11 11:33:10",93
"6914307536664","2021-07-20 14:59:46",0
"6959440640908","2021-07-16 03:01:21",95
"5777387214898","2021-07-16 17:23:21",63
"2240299015578","2021-07-22 11:37:10",40
"4359892625669","2021-07-07 23:29:22",29
"0257252045659","2021-07-07 00:29:59",5
"1075224593347","2021-07-18 15:09:51",59
"7726257016580","2021-07-14 11:42:26",0
"2067974034477","2021-07-18 07:36:07",59
"4630316179907","2021-07-20 16:36:54",0
"5866296194312","2021-07-06 03:40:55",0
"8507451066347","2021-07-05 15:19:47",94
"9203880653330","2021-07-19 02:39:27",3
"0810818661795","2021-07-14 02:48:03",0
"4728633302129","2021-07-17 06:13:17",80
"9240755366681","2021-07-18 03:08:50",46
"0774064930855","2021-07-19 19:52:56",0
"8757177514015","2021-07-07 03:05:40",19
"6442493631233","2021-07-07 16:03:41",27
"7371470827231","2021-06-29 12:53:10",50
"2758955168747","2021-07-06 00:26:14",34
"8568557444316","2021-07-08 08:11:39",2
"2929314386632","2021-07-17 18:46:28",0
"2281606484229","2021-07-06 10:14:35",38
"4925158377674","2021-07-12 05:17:59",29
"2030366254364","2021-07-22 08:38:43",77
"4122031030378","2021-07-19 18:06:19",55
"5931952569046","2021-07-22 09:35:10",0
"4191380003074","2021-07-01 15:25:02",45
"1372138658903","2021-07-01 23:44:33",0
"4341651827551","2021-07-14 10:26:34",90
"4500902559058","2021-07-28 05:57:01",37
"0856288431889","2021-07-10 03:45:49",66
"6882634351758","2021-07-09 05:55:12",0
"5134332003790","2021-07-18 22:52:08",62
"5153814474439","2021-07-13 16:38:46",80
"7705383388488","2021-07-15 04:15:58",0
"9532787747010","2021-07-13 19:40:49",87
"6659398368458","2021-07-19 13:36:34",78
"8063565126945","2021-07-27 19:48:42",0
"5120461872345","2021-07-05 00:35:09",67
"1946723248765","2021-07-15 07:11:54",92
"8730024471464","2021-07-04 23:04:39",47
"9407929049041","2021-07-21 17:29:08",0
"5034281139048","2021-07-01 19:20:14",2
"4476263934363","2021-07-16 16:52:57",53
"5190361332546","2021-07-08 21:49:31",0
"5547813767423","2021-07-14 13:50:33",88
"8926137150413","2021-07-13 21:55:24",81
"1593998245588","2021-07-12 08:38:02",71
"2518812520565","2021-07-26 18:18:04",42
"9078956776653","2021-07-04 21:54:42",0
"2566383615173","2021-07-14 08:45:13",80
"7340312772206","2021-07-09 20:30:37",0
"3959724665729","2021-07-27 12:29:38",0
"2080214427037","2021-07-28 07:46:43",0
"9177850792520","2021-07-10 05:56:14",31
"0623445655743","2021-07-26 02:04:52",60
"9070562608564","2021-07-13 22:59:55",0
"7449058147702","2021-07-23 13:06:12",12
"7643815614975","2021-07-05 22:38:16",79
"8505423573329","2021-07-02 16:31:18",67
"3518638782948","2021-07-21 04:51:48",77
"2620443973594","2021-07-01 23:45:54",57
"0349107406507","2021-07-08 02:51:51",98
"4999393305174","2021-07-05 16:29:44",46
"2891416128468","2021-07-21 17:44:47",31
"4044566907829","2021-06-28 21:20:55",41
"2270267288574","2021-07-22 04:00:23",71
"9064771591038","2021-07-11 23:34:37",0
"9064771591038","2021-07-14 06:39:35",0
"8585497334842","2021-07-22 06:30:18",40
"5625881537145","2021-07-24 18:38:16",25
"1032664214768","2021-07-27 18:01:51",77
"2701851067942","2021-07-13 02:12:47",93
"1493316373514","2021-07-08 04:54:59",0
"2701851067942","2021-07-24 03:42:56",64
"6747468971520","2021-07-10 18:59:46",48
"9752450864039","2021-06-29 06:30:25",38
"0465375564647","2021-07-08 15:44:53",18
"8986143410369","2021-06-29 23:14:56",3
"1142625827392","2021-07-02 13:29:41",47
"8436241862367","2021-07-05 21:46:30",57
"5444713247546","2021-07-25 16:43:16",20
"0533645257770","2021-07-20 07:15:04",97
"2428757215863","2021-07-03 23:19:23",35
"4196931572795","2021-07-12 03:17:44",25
"0749465398405","2021-07-20 17:57:47",36
"3404384279781","2021-07-27 05:05:25",16
"3554864015573","2021-06-29 13:32:48",15
"8851606071596","2021-07-14 14:14:08",70
"1940961055666","2021-07-16 15:30:00",0
"1249985698478","2021-07-05 14:56:43",0
"9087814141397","2021-07-14 01:06:21",92
"1372138658903","2021-07-25 10:44:09",3
"6738997563416","2021-07-14 11:08:37",50
"3075626368978","2021-07-14 14:19:12",0
"8498247414070","2021-07-28 12:05:01",97
"6474231220997","2021-07-12 11:24:15",0
"2141888059297","2021-07-14 11:17:42",72
"0405411526215","2021-06-30 15:40:26",0
"9960653074500","2021-07-23 13:58:29",7
"0681149216431","2021-07-22 20:27:41",0
"1508124739503","2021-07-01 20:12:52",8
"0752735454947","2021-07-06 02:22:59",13
"1637562890023","2021-07-06 16:08:41",91
"7163234672993","2021-07-03 04:48:55",0
"6852897558553","2021-07-16 05:35:27",0
"6174224386494","2021-07-16 01:49:15",43
"3962712863915","2021-07-18 18:33:14",0
"2842102053953","2021-07-15 10:04:59",96
"2308370816473","2021-07-22 15:32:37",51
"7735158506434","2021-07-01 18:12:06",0
"4396661347322","2021-07-24 05:05:13",53
"9473834735973","2021-07-06 06:21:39",70
"1566277689625","2021-07-08 19:15:37",57
"0476580185695","2021-07-04 08:03:58",97
"4237676945915","2021-07-09 18:43:37",0
"9407929049041","2021-07-10 08:33:20",7
"7410119470725","2021-06-29 22:00:56",0
"6873395004793","2021-07-01 06:56:19",82
"7371009438822","2021-07-21 23:30:33",5
"4550229612011","2021-07-09 08:56:45",97
"8831030324321","2021-07-06 03:37:08",17
"9805626565046","2021-07-14 05:59:17",41
"6185374741125","2021-07-17 22:56:31",0
"6328708317270","2021-06-29 16:13:33",65
"9805626565046","2021-07-22 15:16:39",3
"5444713247546","2021-07-25 10:37:26",8
"7002176591804","2021-07-08 10:57:11",75
"9752450864039","2021-07-08 21:06:13",29
"2942095481495","2021-07-22 14:23:22",0
"3465787133155","2021-07-15 16:51:01",0
"2801561931837","2021-07-02 15:43:44",74
"4562557701718","2021-07-23 10:59:33",21
"8548709986161","2021-07-09 01:41:46",0
"0833181958835","2021-07-06 03:10:56",68
"0551076209182","2021-07-12 09:39:58",34
"4111824224124","2021-07-16 21:52:59",65
"7541212678883","2021-07-06 12:02:44",25
"4505415667658","2021-07-11 04:22:37",42
"1219136193992","2021-07-14 14:50:30",33
"6224999827958","2021-07-04 12:37:54",83
"2428757215863","2021-07-20 16:00:05",0
"4066658004391","2021-06-30 03:21:58",57
"6827788160931","2021-07-23 14:05:15",98
"4964985601255","2021-07-08 16:09:21",0
"2937842701032","2021-07-07 17:08:10",14
"2499118773476","2021-07-17 13:12:20",13
"1679541072723","2021-07-08 10:58:28",97
"2566383615173","2021-07-13 05:41:49",88
"4205930407851","2021-07-27 12:59:14",38
"9337563620507","2021-07-21 06:08:02",6
"6629912347856","2021-07-26 06:12:55",0
"5635020005343","2021-07-10 23:46:48",27
"3402665023740","2021-06-29 21:32:05",39
"7455084289101","2021-07-09 05:56:35",23
"9605016679984","2021-07-08 18:12:34",63
"0296670662536","2021-07-14 15:11:31",0
"9741218209700","2021-07-20 23:15:55",0
"3413261117801","2021-07-17 17:03:11",77
"8175496513708","2021-07-22 14:38:33",61
"7848728299794","2021-07-27 17:02:39",36
"5977034824771","2021-07-02 12:17:17",78
"8465648236624","2021-06-28 18:06:24",3
"5352181883558","2021-07-01 04:04:41",1
"2644886946113","2021-06-28 17:48:08",38
"1116152809886","2021-07-17 06:10:44",93
"5289286646491","2021-07-06 11:36:26",0
"4516808760382","2021-07-03 11:04:32",6
"5120461872345","2021-07-09 04:38:38",0
"1022580305695","2021-07-08 00:04:21",54
"0878844344815","2021-07-02 10:27:13",35
"7920698042041","2021-06-29 19:52:58",38
"5053795381644","2021-07-04 13:41:26",38
"8373540331739","2021-07-11 11:53:20",0
"7323008576661","2021-07-20 22:09:02",26
"2281606484229","2021-06-30 05:10:19",60
"8202970213554","2021-06-29 10:30:12",14
"3827615396697","2021-07-10 03:21:23",58
"7410119470725","2021-07-25 19:15:42",34
"0153368844431","2021-06-29 20:04:28",89
"2892268018242","2021-07-22 00:42:41",0
"1493316373514","2021-07-01 19:31:20",0
"6057662702890","2021-07-06 04:23:34",27
"0132234232169","2021-07-18 00:57:28",86
"1632945116868","2021-06-30 04:37:30",4
"3567782659606","2021-07-19 17:40:33",0
"5134125286690","2021-07-21 08:22:23",52
"7113072407875","2021-06-29 09:15:03",73
"0118458260348","2021-07-01 19:12:13",98
"3290927914567","2021-07-12 09:50:33",0
"2751648072796","2021-07-22 00:03:58",25
"6122753046372","2021-06-29 22:14:04",85
"1946723248765","2021-07-07 20:54:30",30
"3567782659606","2021-06-28 20:03:41",0
"4728633302129","2021-06-30 21:11:54",0
"6686334141110","2021-07-26 01:58:51",55
"2152265576764","2021-07-22 10:58:02",29
"1106092098198","2021-07-12 15:36:28",0
"4110809969302","2021-07-16 09:55:21",11
"4938743027168","2021-07-16 13:43:24",58
"3046184992615","2021-07-25 04:17:08",20
"9979545381794","2021-07-16 18:21:17",92
"3639264957828","2021-07-24 23:49:50",18
"4888143111502","2021-07-15 13:49:42",52
"7920698042041","2021-07-26 21:47:13",0
"2891416128468","2021-07-18 05:53:53",47
"8955296386395","2021-07-15 14:35:05",98
"7933410166680","2021-07-05 21:47:47",86
"0928206678499","2021-07-25 01:34:48",52
"2775841616922","2021-07-19 16:46:17",11
"7517028140692","2021-07-11 00:47:28",0
"3878003845761","2021-07-05 10:09:19",42
"9946804436991","2021-07-21 09:22:03",0
"4721970546690","2021-07-20 14:58:30",0
"3629344973473","2021-07-24 22:01:07",87
"0923271937458","2021-06-30 19:36:19",43
"6467997024626","2021-07-05 18:47:14",76
"2043397189567","2021-07-24 23:10:58",80
"4195180238063","2021-07-26 14:11:30",0
"1416335658806","2021-07-05 12:20:43",26
"1581487696393","2021-07-02 17:01:45",53
"9078956776653","2021-07-23 01:56:44",69
"4590902259997","2021-07-23 23:07:58",13
"0243765456280","2021-06-28 22:29:56",0
"6659398368458","2021-07-11 02:33:30",70
"4609539621852","2021-07-09 18:00:43",87
"8491025625880","2021-07-22 11:43:38",14
"1416335658806","2021-07-16 20:44:35",70
"0883561595143","2021-07-24 03:16:17",84
"0011972181147","2021-07-09 09:01:41",73
"7790827231840","2021-07-18 13:08:38",88
"2897526772232","2021-07-09 16:53:04",0
"8961183673653","2021-07-20 18:20:12",0
"6738997563416","2021-07-06 07:11:47",88
"5705458971487","2021-06-28 18:29:09",64
"5171870262173","2021-07-22 18:44:40",18
"3711895473820","2021-07-13 14:57:17",30
"1753443009107","2021-07-13 10:38:45",26
"2308340242400","2021-07-03 10:19:25",24
"6174224386494","2021-06-29 12:41:20",3
"7933410166680","2021-07-04 14:51:16",26
"8957829114673","2021-07-02 04:54:14",8
"8914117393486","2021-07-20 17:06:28",15
"1537795995949","2021-07-16 02:19:32",0
"1706304891380","2021-07-18 07:19:16",1
"4549904530177","2021-07-13 07:34:03",43
"2280920242867","2021-07-16 22:36:00",26
"1159408215451","2021-07-19 13:03:28",79
"9391119269213","2021-07-21 23:12:49",81
"5646519398280","2021-07-27 13:04:41",5
"6959440640908","2021-06-30 06:30:45",63
"8271091043005","2021-07-15 19:18:54",3
"7126611062732","2021-07-21 17:34:20",49
"5635020005343","2021-07-03 11:58:39",0
"1111096179811","2021-07-19 06:16:28",0
"5588675339632","2021-07-27 05:50:28",0
"8144739473123","2021-07-15 18:48:00",87
"1827548015711","2021-06-30 01:37:51",0
"3308330165718","2021-07-17 04:29:07",0
"4857086209591","2021-06-30 14:50:49",62
"7478366742866","2021-07-21 19:03:25",32
"7653269097385","2021-07-03 05:02:09",10
"0856288431889","2021-07-03 07:18:57",58
"2722992750371","2021-07-15 02:52:14",30
"0766177115922","2021-07-21 12:32:29",0
"2801561931837","2021-06-30 09:48:10",41
